Hour,Baseline (kWh),New HP
6816,0.502566,0.502566
6817,0.7952380000000001,0.7952380000000001
6818,0.334887,0.334887
6819,0.322793,0.322793
6820,0.30848200000000003,0.30848200000000003
6821,0.326872,0.326872
6822,0.39318000000000003,0.39318000000000003
6823,1.532218,1.532218
6824,0.768523,0.768523
6825,1.221739,1.221739
6826,0.879688,0.879688
6827,0.876671,0.876671
6828,1.301635,1.301636
6829,0.884672,0.884672
6830,0.842831,0.842831
6831,0.8508730000000001,0.836164
6832,0.897156,0.867931
6833,1.091162,1.007676
6834,1.216999,1.137998
6835,1.714329,1.601067
6836,2.1789029999999996,2.086643
6837,1.153801,1.108232
6838,1.514635,1.500029
6839,0.819134,0.817691
6840,0.537319,0.537319
6841,0.802714,0.802714
6842,0.354887,0.354887
6843,0.322793,0.322793
6844,0.724759,0.724759
6845,0.326872,0.326872
6846,0.39318000000000003,0.39318000000000003
6847,0.827985,0.759756
6848,1.252268,1.259116
6849,4.162803,4.151439
6850,1.843934,1.843944
6851,1.435025,1.435027
6852,2.194908,2.194912
6853,1.3763800000000002,1.376381
6854,2.637218,2.6372240000000002
6855,0.818934,0.818934
6856,0.857102,0.843965
6857,1.416017,1.367225
6858,1.1935920000000002,1.126221
6859,1.291672,1.192261
6860,2.709941,2.616792
6861,2.623198,2.55225
6862,1.4940909999999998,1.47081
6863,0.80033,0.798288
6864,0.537319,0.537319
6865,0.38907400000000003,0.38907400000000003
6866,0.35119900000000004,0.35119900000000004
6867,0.320334,0.320334
6868,0.307252,0.307252
6869,0.718214,0.718215
6870,0.389492,0.389492
6871,2.485193,2.4851970000000003
6872,0.748851,0.748851
6873,1.509416,1.510046
6874,2.801812,2.800938
6875,0.828721,0.828721
6876,0.846058,0.846058
6877,0.839181,0.839181
6878,5.112851,5.113217
6879,1.152653,1.152589
6880,1.986599,1.986608
6881,1.6429280000000002,1.64292
6882,1.418847,1.418847
6883,1.975297,1.975297
6884,1.372232,1.372315
6885,3.052028,3.051928
6886,1.0195670000000001,1.0195670000000001
6887,2.46185,2.4618510000000002
6888,0.502566,0.502566
6889,0.382927,0.382927
6890,0.331199,0.331199
6891,0.694068,0.694068
6892,0.307252,0.307252
6893,0.324413,0.324413
6894,0.392837,0.392837
6895,1.050659,1.050659
6896,4.432565,4.432568
6897,0.781851,0.781851
6898,2.544724,2.544724
6899,1.236121,1.236121
6900,1.300762,1.300763
6901,1.256838,1.256838
6902,1.214746,1.214746
6903,3.017618,2.939483
6904,1.30132,1.234648
6905,1.191046,1.06346
6906,1.312185,1.189103
6907,1.813123,1.648449
6908,1.273795,1.144334
6909,1.724784,1.593156
6910,1.203642,1.113605
6911,1.2828309999999998,1.223115
6912,0.53844,0.513751
6913,0.391091,0.385053
6914,0.331199,0.331199
6915,0.300334,0.300334
6916,0.287252,0.287252
6917,0.304413,0.304413
6918,0.36949200000000004,0.36949200000000004
6919,0.547872,0.547872
6920,1.656852,1.656852
6921,1.1853399999999998,1.1853399999999998
6922,1.226041,1.226041
6923,0.828721,0.828721
6924,0.846058,0.846058
6925,1.32214,1.3010719999999998
6926,0.925967,0.871247
6927,1.00691,0.907811
6928,1.40086,1.320121
6929,1.28773,1.082723
6930,1.417824,1.220825
6931,1.8744349999999999,1.666771
6932,1.355168,1.171781
6933,1.33479,1.172445
6934,1.284094,1.145182
6935,2.910323,2.752303
6936,0.971938,0.89201
6937,0.44220600000000004,0.409445
6938,0.345298,0.337947
6939,0.303945,0.301269
6940,0.287252,0.287252
6941,0.304413,0.304413
6942,0.36949200000000004,0.36949200000000004
6943,0.970891,0.970891
6944,0.760302,0.76061
6945,1.1331099999999998,1.132795
6946,0.817886,0.817886
6947,0.828721,0.828721
6948,0.9159360000000001,0.881625
6949,1.40905,1.323563
6950,1.073062,0.944731
6951,1.0579390000000002,0.945611
6952,1.18179,1.0010320000000001
6953,1.92411,1.629085
6954,2.18666,1.909968
6955,2.402796,2.129208
6956,1.488802,1.24032
6957,1.480836,1.249555
6958,2.326026,2.111399
6959,1.144034,0.9533250000000001
6960,2.311605,2.1346860000000003
6961,0.612223,0.492278
6962,0.493861,0.41141
6963,0.421111,0.357572
6964,0.355691,0.321872
6965,0.779304,0.734599
6966,0.430055,0.400481
6967,1.028616,1.000228
6968,3.559415,3.4356880000000003
6969,4.882192,4.740535
6970,3.859188,3.655631
6971,2.013699,1.929908
6972,1.441277,1.3466120000000001
6973,1.0777,0.96288
6974,1.091291,0.951649
6975,1.156855,0.981272
6976,1.28686,1.096433
6977,2.054845,1.886929
6978,1.6505369999999997,1.312934
6979,1.5845360000000002,1.32124
6980,1.539724,1.266651
6981,1.523357,1.27357
6982,1.92032,1.684455
6983,1.184474,0.975409
6984,1.2101389999999999,1.046074
6985,0.638866,0.520606
6986,0.521616,0.43500900000000003
6987,0.502661,0.40244
6988,0.48083,0.376959
6989,0.83473,0.771988
6990,0.536483,0.447992
6991,0.650021,0.60005
6992,0.886021,0.813816
6993,1.356707,1.295997
6994,1.420308,1.33128
6995,0.9564900000000001,0.9126620000000001
6996,1.072552,0.984769
6997,1.123663,1.004052
6998,1.5052439999999998,1.377701
6999,1.187294,1.0164900000000001
7000,1.701851,1.4774390000000002
7001,1.3207449999999998,1.1469079999999998
7002,2.135468,1.774268
7003,1.579647,1.313906
7004,1.43338,1.213805
7005,2.3380859999999997,2.15022
7006,1.7167370000000002,1.5748019999999998
7007,0.940271,0.861195
7008,0.556468,0.533974
7009,0.39213400000000004,0.38984500000000005
7010,0.334887,0.334887
7011,0.302793,0.302793
7012,0.288482,0.288482
7013,0.326872,0.326872
7014,0.39318000000000003,0.39318000000000003
7015,2.2699439999999997,2.2699439999999997
7016,3.334066,3.333881
7017,0.842733,0.84285
7018,0.879688,0.879688
7019,1.949145,1.949146
7020,2.291591,2.291591
7021,1.327443,1.327443
7022,0.842831,0.842831
7023,0.818934,0.818934
7024,1.246939,1.242464
7025,0.948232,0.922359
7026,2.921162,2.921482
7027,2.950779,2.879111
7028,2.125526,2.0967640000000003
7029,2.369528,2.367192
7030,1.072763,1.072763
7031,0.817474,0.817474
7032,0.9560850000000001,0.9560839999999999
7033,0.841663,0.841663
7034,0.744967,0.744967
7035,0.320334,0.320334
7036,0.307252,0.307252
7037,0.324413,0.324413
7038,0.490842,0.490013
7039,1.59032,1.532136
7040,0.824919,0.819173
7041,0.842879,0.799231
7042,1.246191,1.233654
7043,1.446363,1.4463620000000001
7044,1.239772,1.239777
7045,1.319618,1.3196189999999999
7046,0.801643,0.801643
7047,1.183163,1.183163
7048,0.788613,0.788613
7049,3.586706,3.565137
7050,2.505028,2.500538
7051,1.773473,1.773473
7052,1.452988,1.452987
7053,2.02191,2.021662
7054,4.470883,4.470896
7055,1.8862970000000001,1.8865619999999999
7056,0.502566,0.502566
7057,0.613887,0.603516
7058,0.49384,0.5042099999999999
7059,0.300334,0.300334
7060,0.287252,0.287252
7061,0.304413,0.304413
7062,0.389492,0.389492
7063,0.567872,0.567872
7064,1.1226479999999999,1.1226479999999999
7065,0.761851,0.761851
7066,0.817886,0.817886
7067,1.253291,1.253291
7068,0.846058,0.846058
7069,1.760797,1.760798
7070,2.352806,2.352665
7071,0.853382,0.819954
7072,0.903714,0.851066
7073,1.133848,1.0103769999999999
7074,2.727859,2.588072
7075,2.157786,1.976542
7076,2.119055,1.989293
7077,1.218754,1.1168230000000001
7078,1.125521,1.069661
7079,0.878447,0.850183
7080,0.92833,0.925698
7081,0.776534,0.776542
7082,0.331199,0.331199
7083,0.300334,0.300334
7084,0.287252,0.287252
7085,0.304413,0.304413
7086,0.36949200000000004,0.36949200000000004
7087,0.547872,0.547872
7088,1.335934,1.334991
7089,1.586218,1.587175
7090,1.3713499999999998,1.3713499999999998
7091,1.225416,1.225416
7092,0.846058,0.846058
7093,0.839181,0.839181
7094,1.237025,1.237024
7095,0.783893,0.783893
7096,0.788613,0.788613
7097,0.865428,0.865428
7098,1.394472,1.394466
7099,1.03705,1.03705
7100,1.547104,1.547105
7101,2.317571,2.3169840000000006
7102,1.315935,1.316435
7103,0.770426,0.770426
7104,0.502566,0.502566
7105,0.382927,0.382927
7106,0.749537,0.749537
7107,0.354165,0.342686
7108,0.442361,0.396934
7109,0.459461,0.422576
7110,0.977971,0.923686
7111,0.923881,0.801472
7112,0.911871,0.877213
7113,0.923132,0.888304
7114,0.973752,0.933025
7115,2.050757,1.972462
7116,1.806991,1.787377
7117,1.025805,1.005438
7118,2.861076,2.858523
7119,0.928987,0.916879
7120,1.684783,1.674879
7121,2.869576,2.8660129999999997
7122,1.21597,1.145219
7123,1.550904,1.531474
7124,1.1147550000000002,1.097253
7125,1.1368710000000002,1.112768
7126,1.5239770000000001,1.510536
7127,0.87796,0.855752
7128,0.64621,0.612627
7129,0.56094,0.517221
7130,0.9165460000000001,0.872961
7131,0.516757,0.463125
7132,0.547973,0.48014999999999997
7133,0.58871,0.513934
7134,0.77859,0.661517
7135,1.058515,0.9116920000000001
7136,2.801144,2.689099
7137,3.360081,3.197093
7138,1.607912,1.4859179999999999
7139,1.6188900000000002,1.374142
7140,1.326335,1.209383
7141,1.16843,1.0898979999999998
7142,2.137085,2.031707
7143,2.791662,2.7844
7144,1.737348,1.706771
7145,1.092248,1.076638
7146,1.0702170000000002,1.053258
7147,3.14751,3.145802
7148,1.277919,1.277924
7149,1.4436769999999999,1.441489
7150,1.9557529999999999,1.95571
7151,1.58008,1.539376
7152,1.228056,1.167103
7153,0.870633,0.782152
7154,0.919671,0.832557
7155,0.971649,0.903369
7156,1.036416,0.9224049999999999
7157,1.253386,1.068699
7158,1.220561,1.124444
7159,1.7866780000000002,1.6117629999999998
7160,2.6117600000000003,2.451564
7161,1.746232,1.5582550000000002
7162,1.246133,1.233213
7163,1.488273,1.304298
7164,1.425144,1.395644
7165,1.10192,1.02604
7166,1.246495,1.241461
7167,1.252252,1.252251
7168,0.826112,0.826112
7169,0.899239,0.899239
7170,1.033919,1.033919
7171,2.4591060000000002,2.4595610000000003
7172,1.100293,1.099926
7173,1.055185,1.055185
7174,1.072763,1.072763
7175,1.228287,1.228286
7176,0.537319,0.537319
7177,0.497568,0.466851
7178,0.413373,0.408812
7179,0.349633,0.33451600000000004
7180,0.608426,0.502
7181,0.406176,0.39824200000000004
7182,0.75097,0.64298
7183,0.863484,0.786493
7184,1.174623,1.059277
7185,1.093802,0.9308500000000001
7186,2.672283,2.567697
7187,1.225599,1.2132360000000002
7188,1.044665,1.029242
7189,0.887505,0.885109
7190,1.263372,1.263371
7191,0.818934,0.818934
7192,1.01399,1.008672
7193,1.121716,1.127251
7194,2.5771380000000006,2.577141
7195,1.508871,1.508865
7196,1.470451,1.470453
7197,1.49414,1.494142
7198,1.4489129999999997,1.4489129999999997
7199,0.962757,0.958119
7200,2.036698,2.036625
7201,0.743597,0.748028
7202,0.495559,0.444392
7203,0.324873,0.319668
7204,0.585645,0.503951
7205,0.362356,0.34505
7206,0.520324,0.4990820000000001
7207,0.657409,0.629002
7208,0.903578,0.863335
7209,1.223609,1.205975
7210,0.939056,0.897822
7211,1.235849,1.241127
7212,1.662971,1.640998
7213,1.643412,1.641486
7214,1.2338,1.228049
7215,3.312833,3.3154080000000006
7216,1.662585,1.660574
7217,1.259211,1.259212
7218,1.000723,1.000723
7219,1.03705,1.03705
7220,0.99151,0.99151
7221,1.023218,1.023218
7222,1.0195670000000001,1.0195670000000001
7223,1.172383,1.172383
7224,0.502566,0.502566
7225,0.382927,0.382927
7226,0.331199,0.331199
7227,0.300334,0.300334
7228,0.717349,0.711189
7229,0.307303,0.304862
7230,0.47434,0.437661
7231,0.58928,0.582399
7232,1.304599,1.255413
7233,0.791752,0.78143
7234,0.9691989999999999,0.924411
7235,1.277133,1.274981
7236,0.9626509999999999,0.9276660000000001
7237,1.781825,1.77884
7238,1.8303889999999998,1.823846
7239,1.278315,1.275116
7240,1.7913599999999998,1.767784
7241,1.313538,1.311
7242,1.3191199999999998,1.217886
7243,1.065885,1.055681
7244,1.175835,1.128247
7245,1.9147070000000002,1.9091859999999998
7246,2.245633,2.180963
7247,0.842457,0.838454
7248,0.901327,0.780444
7249,0.556286,0.539472
7250,1.2355820000000002,1.110037
7251,0.533009,0.485948
7252,0.839498,0.700313
7253,0.540095,0.490314
7254,0.955729,0.809307
7255,0.925755,0.829125
7256,2.196119,2.033289
7257,1.040008,0.890056
7258,3.460984,3.241806
7259,1.393037,1.374281
7260,1.388039,1.2092360000000002
7261,0.878994,0.859375
7262,1.647758,1.490648
7263,0.830583,0.804111
7264,1.452268,1.354589
7265,1.051983,0.992983
7266,1.64964,1.4235060000000002
7267,1.481759,1.460936
7268,2.901297,2.817281
7269,1.055747,1.041612
7270,1.3967370000000001,1.317121
7271,0.818615,0.790638
7272,1.396316,1.2637729999999998
7273,0.43254899999999996,0.41558
7274,0.936764,0.753433
7275,0.835581,0.791772
7276,1.1075730000000001,0.830275
7277,0.827829,0.835003
7278,1.223078,0.937222
7279,0.851026,0.814688
7280,2.014653,1.743597
7281,0.956425,0.898071
7282,1.543339,1.270459
7283,1.170839,1.188048
7284,1.304501,1.151907
7285,0.851134,0.841048
7286,3.362353,3.36324
7287,0.979157,0.978733
7288,0.788613,0.788613
7289,0.875182,0.875182
7290,1.461636,1.46164
7291,1.172277,1.178821
7292,1.296121,1.289571
7293,1.043218,1.043218
7294,2.156295,2.144956
7295,3.315472,3.312938
7296,2.5893260000000002,2.536129
7297,0.548317,0.517803
7298,0.839397,0.694382
7299,1.049371,0.945858
7300,0.939163,0.753934
7301,0.737809,0.606156
7302,1.024818,0.842528
7303,1.027122,0.898604
7304,3.131501,2.9449520000000002
7305,1.611531,1.360814
7306,1.4532770000000002,1.203573
7307,1.423171,1.407558
7308,1.488401,1.456808
7309,1.531961,1.5384369999999998
7310,0.994228,0.9846309999999999
7311,0.800809,0.800809
7312,0.81482,0.81482
7313,0.919532,0.919532
7314,1.109019,1.109019
7315,1.604639,1.60464
7316,1.125843,1.125843
7317,1.9720199999999999,1.972027
7318,0.922747,0.922747
7319,1.193788,1.193801
7320,0.501567,0.501567
7321,0.38810300000000003,0.38810300000000003
7322,0.34176,0.340553
7323,0.302958,0.30209
7324,0.336203,0.322394
7325,0.313243,0.307607
7326,0.49071800000000004,0.454689
7327,1.030291,1.027266
7328,0.836589,0.822719
7329,0.813984,0.805327
7330,0.87608,0.87608
7331,0.892819,0.892819
7332,0.911634,0.911634
7333,1.293881,1.293883
7334,0.8582539999999999,0.8582539999999999
7335,0.835849,0.835849
7336,2.492659,2.492672
7337,0.9533429999999999,0.9533429999999999
7338,1.142215,1.142215
7339,1.632243,1.632242
7340,1.157195,1.157195
7341,1.075526,1.075526
7342,1.349543,1.349608
7343,0.827144,0.827144
7344,1.044567,1.0445630000000001
7345,0.38810300000000003,0.38810300000000003
7346,0.333962,0.333962
7347,0.695668,0.695669
7348,0.28761000000000003,0.28761000000000003
7349,0.306557,0.306557
7350,0.37511500000000003,0.37511500000000003
7351,0.563374,0.563374
7352,1.640702,1.640701
7353,0.803342,0.803342
7354,0.87608,0.87608
7355,1.158316,1.187182
7356,1.055217,1.0252940000000001
7357,1.76556,1.765545
7358,1.333585,1.333572
7359,0.835849,0.835849
7360,1.273279,1.27327
7361,2.594667,2.594674
7362,2.080965,2.080932
7363,1.226151,1.226151
7364,1.157195,1.157195
7365,1.50352,1.5035630000000002
7366,1.457897,1.4578900000000001
7367,2.369793,2.369781
7368,0.932986,0.93298
7369,0.381955,0.381955
7370,0.330274,0.330274
7371,0.709026,0.709023
7372,0.286381,0.286381
7373,0.30409800000000003,0.30409800000000003
7374,0.771889,0.771888
7375,0.553538,0.553538
7376,1.156995,1.156993
7377,1.122073,1.153465
7378,0.9012190000000001,0.87143
7379,1.877456,1.881135
7380,0.891026,0.887836
7381,0.854678,0.854678
7382,0.817066,0.817066
7383,0.800809,0.800809
7384,0.81482,0.81482
7385,2.209487,2.21
7386,2.112887,2.1129029999999998
7387,4.553031,4.552174
7388,1.1489760000000002,1.1489760000000002
7389,1.44865,1.4486489999999999
7390,1.9330319999999999,1.933036
7391,1.195564,1.195565
7392,0.501567,0.501567
7393,0.381955,0.381955
7394,0.330274,0.330274
7395,0.299435,0.299435
7396,0.286381,0.286381
7397,1.262783,1.262785
7398,3.6818519999999997,3.682672
7399,0.750487,0.750135
7400,1.1460899999999998,1.1460899999999998
7401,1.272383,1.272383
7402,1.311608,1.311609
7403,0.844869,0.844869
7404,0.86184,0.86184
7405,1.066191,1.072025
7406,0.9996,0.9937509999999999
7407,0.800809,0.800809
7408,0.81482,0.81482
7409,0.919532,0.919532
7410,1.515637,1.515636
7411,1.194799,1.194799
7412,1.542064,1.542064
7413,3.401295,3.401487
7414,1.278876,1.278772
7415,1.211471,1.211472
7416,0.501567,0.501567
7417,0.381955,0.381955
7418,0.330274,0.330274
7419,0.299435,0.299435
7420,0.306381,0.306381
7421,0.324098,0.324098
7422,0.889201,0.855206
7423,4.168755,4.164919
7424,0.875553,0.843192
7425,0.801325,0.793961
7426,0.854277,0.854277
7427,0.844869,0.844869
7428,2.349493,2.349457
7429,1.36372,1.363711
7430,0.817066,0.817066
7431,2.145884,2.145877
7432,0.935981,0.935981
7433,0.919532,0.919532
7434,1.109019,1.109019
7435,1.6181189999999999,1.618089
7436,1.549679,1.5496690000000002
7437,2.677408,2.6774
7438,1.49805,1.498051
7439,0.820095,0.820095
7440,0.642206,0.602531
7441,0.644411,0.575599
7442,0.898989,0.739964
7443,0.846827,0.703692
7444,0.9963540000000001,0.816955
7445,1.0108869999999999,0.842581
7446,1.454013,1.310292
7447,1.468382,1.252912
7448,1.621617,1.411064
7449,1.700316,1.58472
7450,1.866358,1.829998
7451,1.224563,1.188367
7452,0.866279,0.878338
7453,1.26105,1.2619770000000001
7454,0.817066,0.817066
7455,1.427685,1.435001
7456,1.023213,1.0164600000000001
7457,0.919532,0.919532
7458,1.109019,1.109019
7459,1.194799,1.194799
7460,1.145843,1.145843
7461,1.460866,1.460866
7462,0.96561,0.958383
7463,0.820639,0.820015
7464,0.831607,0.749698
7465,0.708457,0.657827
7466,0.896359,0.788274
7467,0.804232,0.731994
7468,1.030149,0.920644
7469,1.434345,1.331101
7470,1.333167,1.155028
7471,1.441651,1.367355
7472,1.824005,1.57851
7473,1.228887,1.051703
7474,1.727726,1.5691590000000002
7475,0.875159,0.862886
7476,1.412835,1.394845
7477,0.856815,0.854982
7478,1.210866,1.210866
7479,0.800809,0.800809
7480,0.81482,0.81482
7481,0.919532,0.919532
7482,1.109019,1.109019
7483,1.194799,1.194799
7484,1.360288,1.370096
7485,1.207952,1.198369
7486,0.922747,0.922747
7487,0.800095,0.800095
7488,1.496791,1.4967929999999998
7489,0.408103,0.408103
7490,0.471974,0.43500099999999997
7491,0.325364,0.321357
7492,1.0432750000000002,0.940315
7493,0.47940499999999997,0.473439
7494,0.876325,0.768689
7495,1.5574469999999998,1.449521
7496,1.4077,1.221262
7497,1.0022440000000001,1.008276
7498,3.041898,2.951969
7499,1.182257,1.161783
7500,1.067344,1.022313
7501,3.522803,3.5192
7502,0.868744,0.86871
7503,0.835849,0.835849
7504,0.852319,0.852319
7505,1.37217,1.372171
7506,1.546604,1.546604
7507,1.226151,1.226151
7508,2.131383,2.131383
7509,1.472618,1.472618
7510,1.379301,1.379301
7511,1.848445,1.848447
7512,0.516321,0.516321
7513,0.38810300000000003,0.38810300000000003
7514,0.333962,0.333962
7515,0.695732,0.695732
7516,0.351605,0.32964800000000005
7517,0.310097,0.307104
7518,0.546462,0.49793200000000004
7519,0.746486,0.705014
7520,1.403417,1.332894
7521,1.271154,1.258364
7522,2.422055,2.394837
7523,1.9033209999999998,1.902963
7524,1.174201,1.157334
7525,0.902122,0.9005
7526,0.8582539999999999,0.8582539999999999
7527,1.258231,1.258232
7528,1.248954,1.248955
7529,0.9533429999999999,0.9533429999999999
7530,1.544017,1.544018
7531,1.226151,1.226151
7532,1.157195,1.157195
7533,1.075526,1.075526
7534,1.837982,1.837981
7535,1.3225609999999999,1.32256
7536,0.60599,0.582949
7537,0.40550200000000003,0.4087720000000001
7538,0.649946,0.549087
7539,0.489748,0.456534
7540,1.169887,1.0309860000000002
7541,0.600426,0.553301
7542,1.021644,0.86395
7543,1.615205,1.506295
7544,4.2741,4.24279
7545,2.3795479999999998,2.435959
7546,1.248014,1.192082
7547,2.923923,2.917788
7548,1.262389,1.262926
7549,0.854678,0.854678
7550,0.817066,0.817066
7551,0.800809,0.800809
7552,0.81482,0.81482
7553,3.834036,3.834437
7554,1.956302,1.956087
7555,2.541201,2.541202
7556,1.125843,1.125843
7557,3.039557,3.03956
7558,1.347795,1.347795
7559,0.820095,0.820095
7560,0.581936,0.564454
7561,0.40331900000000004,0.40174
7562,0.696499,0.5979479999999999
7563,0.572975,0.535976
7564,1.202523,1.101538
7565,0.700572,0.614378
7566,0.995545,0.865457
7567,1.170537,1.03244
7568,2.407069,2.210879
7569,0.988648,0.989933
7570,1.2876189999999998,1.156636
7571,1.270827,1.297963
7572,0.942339,0.928086
7573,2.110641,2.108566
7574,1.3704690000000002,1.37047
7575,1.234402,1.234402
7576,1.2303309999999998,1.2303309999999998
7577,0.919532,0.919532
7578,1.109019,1.109019
7579,1.194799,1.194799
7580,1.841715,1.8431440000000001
7581,3.1724050000000004,3.17239
7582,1.0193780000000001,1.018114
7583,0.820095,0.820095
7584,1.773295,1.750771
7585,0.634827,0.631632
7586,0.74704,0.629979
7587,0.587008,0.560112
7588,1.040922,0.852929
7589,0.9132859999999999,0.837352
7590,1.428391,1.212437
7591,1.921729,1.849124
7592,4.459569,4.236507
7593,3.7153470000000004,3.743364
7594,1.622335,1.43158
7595,1.196893,1.152123
7596,1.857322,1.676022
7597,0.890768,0.871661
7598,2.8132170000000003,2.722239
7599,0.809804,0.802204
7600,0.983446,0.928333
7601,1.336998,1.330605
7602,1.374163,1.2823399999999998
7603,3.4006819999999998,3.390896
7604,1.325606,1.2995340000000002
7605,1.600921,1.5972270000000002
7606,2.268676,2.20501
7607,4.240816,4.231705
7608,1.249633,1.125192
7609,0.602737,0.622889
7610,1.131493,0.9482619999999999
7611,0.659362,0.670957
7612,1.247218,1.0479269999999998
7613,1.2854,1.22484
7614,1.743762,1.38169
7615,1.44165,1.368181
7616,2.26512,2.0004090000000003
7617,1.162611,1.026362
7618,1.588798,1.3117059999999998
7619,0.883299,0.861371
7620,1.6239290000000002,1.516557
7621,0.866427,0.856517
7622,1.2388460000000001,1.239801
7623,0.800809,0.800809
7624,0.81482,0.81482
7625,0.919532,0.919532
7626,1.109019,1.109019
7627,1.194799,1.194799
7628,2.006621,2.006625
7629,1.063559,1.063559
7630,1.013055,0.9926090000000001
7631,0.821405,0.819881
7632,1.3431780000000002,1.209708
7633,0.591484,0.588626
7634,0.993068,0.810918
7635,0.633424,0.6081
7636,1.202445,0.931645
7637,0.73778,0.695302
7638,1.821363,1.5321900000000002
7639,1.8358979999999998,1.73645
7640,2.166082,1.935559
7641,1.600436,1.437171
7642,2.901132,2.690518
7643,1.2745540000000002,1.261338
7644,2.84868,2.831017
7645,5.35375,5.349897
7646,0.817066,0.817066
7647,2.763354,2.763379
7648,1.217558,1.217559
7649,0.919532,0.919532
7650,2.052956,2.052947
7651,1.194799,1.194799
7652,1.125843,1.125843
7653,1.043559,1.043559
7654,1.830209,1.830202
7655,0.828616,0.828616
7656,0.953886,0.9502240000000001
7657,0.974092,0.982034
7658,0.8666799999999999,0.807614
7659,0.338382,0.33336099999999996
7660,0.710915,0.576431
7661,0.465325,0.45372500000000004
7662,1.770859,1.648636
7663,1.406136,1.294382
7664,1.286751,1.1506969999999999
7665,1.4940909999999998,1.358178
7666,1.438431,1.219699
7667,1.548413,1.492987
7668,1.858073,1.683646
7669,0.9161710000000001,0.9027200000000001
7670,1.225312,1.104999
7671,1.311082,1.303287
7672,1.374775,1.343685
7673,0.959724,0.954471
7674,1.320122,1.2692729999999999
7675,1.635552,1.630288
7676,1.221996,1.220405
7677,1.219113,1.218151
7678,3.216487,3.173758
7679,0.919799,0.904702
7680,3.041064,2.976252
7681,0.831127,0.786175
7682,1.017727,0.781998
7683,0.527743,0.491321
7684,1.084127,0.832468
7685,0.649472,0.596526
7686,3.28646,3.141239
7687,1.32496,1.201708
7688,2.045031,1.825513
7689,1.383961,1.36933
7690,1.856474,1.683782
7691,1.383187,1.3683219999999998
7692,2.125321,1.957343
7693,1.141652,1.126047
7694,0.992522,0.972384
7695,1.341031,1.33792
7696,1.8095,1.809507
7697,0.9533429999999999,0.9533429999999999
7698,1.62033,1.60756
7699,1.635827,1.635451
7700,1.192951,1.184711
7701,1.095615,1.095483
7702,1.185042,1.117875
7703,1.268201,1.260252
7704,1.5077829999999999,1.343001
7705,0.725437,0.687469
7706,1.23232,1.0148540000000001
7707,1.110699,1.1060560000000002
7708,1.41482,1.099625
7709,0.801837,0.798914
7710,1.740714,1.3610730000000002
7711,2.497952,2.42095
7712,2.949848,2.620309
7713,2.933444,2.344592
7714,3.033114,2.64842
7715,1.767585,1.746992
7716,1.134424,1.070176
7717,0.864016,0.856135
7718,0.817066,0.817066
7719,0.800809,0.800809
7720,0.81482,0.81482
7721,1.8705209999999999,1.8705070000000001
7722,1.502726,1.502724
7723,1.194799,1.194799
7724,2.053766,2.053755
7725,1.467294,1.467289
7726,0.942747,0.942747
7727,0.820095,0.820095
7728,0.641418,0.601619
7729,0.799251,0.795281
7730,0.679081,0.554619
7731,0.42879,0.409642
7732,0.906236,0.704309
7733,0.533595,0.534937
7734,1.14099,0.869035
7735,0.861528,0.808585
7736,1.389908,1.176771
7737,0.9683970000000001,0.906462
7738,2.867311,2.708712
7739,0.857142,0.8683
7740,1.670368,1.545112
7741,0.867139,0.856532
7742,0.915267,0.912416
7743,0.803118,0.801255
7744,0.81482,0.81482
7745,0.919532,0.919532
7746,2.0229559999999998,2.022964
7747,1.194799,1.194799
7748,1.5389570000000001,1.538954
7749,2.822639,2.822661
7750,1.342165,1.342162
7751,0.800095,0.800095
7752,0.501567,0.501567
7753,0.381955,0.381955
7754,0.330274,0.330274
7755,0.299435,0.299435
7756,0.861902,0.797038
7757,0.518346,0.467183
7758,0.958115,0.801696
7759,1.581524,1.497247
7760,1.307015,1.221677
7761,2.348754,2.181775
7762,2.776078,2.593016
7763,2.210285,1.995321
7764,1.947771,1.749796
7765,1.709179,1.521573
7766,2.237441,1.9656369999999999
7767,1.827642,1.7591400000000001
7768,2.365237,2.03856
7769,1.379335,1.378917
7770,2.731562,2.217762
7771,2.220897,2.194616
7772,2.57543,2.201999
7773,1.562482,1.638843
7774,2.922817,2.515618
7775,1.476248,1.473554
7776,2.233332,1.815543
7777,1.245775,1.236644
7778,2.499904,2.087846
7779,1.09321,1.236859
7780,2.993952,2.531208
7781,1.3521459999999998,1.41061
7782,3.154681,2.813543
7783,2.058387,1.915547
7784,3.9338319999999998,3.55602
7785,1.890308,1.899502
7786,2.913921,2.433669
7787,1.625568,1.471671
7788,2.3179160000000003,1.811254
7789,0.9157000000000001,0.932566
7790,1.9768430000000001,1.5372070000000002
7791,1.248258,1.2083789999999999
7792,1.58185,1.304859
7793,0.992422,0.939494
7794,2.4111700000000003,1.98917
7795,1.673767,1.6727550000000002
7796,2.417464,2.107451
7797,1.109889,1.255723
7798,2.595341,2.2167689999999998
7799,1.5490119999999998,1.716491
7800,2.655762,2.214537
7801,1.146245,1.2538699999999998
7802,7.786433,7.387197
7803,1.160383,1.266991
7804,3.586012,3.257629
7805,1.553853,1.367532
7806,6.1965200000000005,5.816648
7807,2.3723320000000006,2.205287
7808,3.851445,3.4457890000000004
7809,1.797442,1.852336
7810,2.792597,2.317952
7811,1.265563,1.174859
7812,2.7699000000000003,2.1950320000000003
7813,0.917486,0.865647
